SEASON,MUNICIPALITY,COUNTRY,Average Temp (C),Average Snow Depth (cm),Average Rainfall (cm)
Spring,Khabarovsk Krai,Russia,-1.0187729026818433,26.421260815822002,1.2521226644214891
Spring,Khanty-Mansi Autonomous Okrug,Russia,-0.614208581983518,33.851886498285005,1.2322463768115943
Spring,Kharkiv Oblast,Ukraine,8.769927536231885,2.2830578512396693,1.1532608695652173
Spring,Kherson Oblast,Ukraine,10.378260869565217,0.09415584415584416,0.9973662207357861
Spring,Kirov Oblast,Russia,3.838523550724638,24.56280193236715,1.2916847826086957
Spring,Kolašin Municipality,Montenegro,8.74265402843602,28.629283489096572,4.7674454828660435
Spring,Komi Republic,Russia,-1.2499863648759204,45.43085748792271,1.25606085391788
Spring,Kostanay Region,Kazakhstan,5.874308300395257,7.855434782608696,0.7015810276679841
Spring,Kostroma Oblast,Russia,4.342201086956522,26.485507246376812,1.188288043478261
Spring,Kočevje,Slovenia,9.122010869565218,4.918951132300357,3.541123188405797
Spring,Košice Region,Slovakia,10.514861803352968,0.06757369614512472,1.5014945652173914
Spring,Kranj,Slovenia,9.722644927536233,0.7685546875,3.1198822463768114
Spring,Krasnodar Krai,Russia,11.928202024647888,0.13159609120521173,3.2979029424681596
Spring,Krasnoyarsk Krai,Russia,-4.603238551454482,34.68984480019553,0.963609240650575
Spring,Kronoberg County,Sweden,6.239213834915271,1.9619285379934468,1.4776816270656106
Spring,Kujalleq Municipality,Greenland,-1.611883252258513,3.6923076923076925,1.3716446124763706
Spring,Kurgan Oblast,Russia,4.100244565217391,12.614734299516908,0.9048777173913044
Spring,Kursk Oblast,Russia,7.65978886756238,5.1521739130434785,1.5536948176583494
Spring,Kuyavian-Pomeranian Voivodeship,Poland,8.330874955084441,0.41483630335681726,1.1061983471074381
Spring,Kyzylorda Region,Kazakhstan,10.955253623188407,0.2754880694143167,0.47608695652173916
Spring,Lazio,Italy,13.544036806883366,0.0,2.6701605974903897
Spring,Lesser Poland Voivodeship,Poland,6.706583974571646,13.954109852406164,2.3391306251573565
Spring,Lika-Senj County,Croatia,6.320258620689655,28.11819235225956,4.172568181818182
Spring,Ljubljana,Slovenia,10.719610507246378,1.6580053496369889,3.701630434782609
Spring,Lower Saxony,Germany,9.152345168009537,0.2072393576344634,1.618678505794547
Spring,Lower Silesian Voivodeship,Poland,7.7597335929548175,6.480067363102913,1.5168562198521929
Spring,Lublin Voivodeship,Poland,8.369695400811114,1.433129633340012,1.2927061766735681
Spring,Lubusz Voivodeship,Poland,9.187217655815159,0.3712920005623506,1.0655623139640222
Spring,Luxembourg,Luxembourg,9.571363773813124,0.12373968835930339,1.9280208569485378
Spring,Lviv Oblast,Ukraine,8.526086956521738,2.127348643006263,2.625825825825826
Spring,Lääne County,Estonia,5.1932518115942035,3.254076086956522,1.1434329710144928
Spring,Lääne-Viru County,Estonia,4.600226449275363,5.122331217541835,1.1328577898550725
Spring,Magadan Oblast,Russia,-7.156117250568227,24.985898221949725,0.7359683484801003
Spring,Masovian Voivodeship,Poland,8.683380858130095,0.7941093289160034,1.1160320708510854
Spring,Mecklenburg-Vorpommern,Germany,8.266821931645996,0.4093450836539322,1.23005768994722
Spring,Minsk Region,Belarus,6.852950310559007,5.180706521739131,1.6231366459627328
Spring,Moscow,Russia,6.769174977334543,10.645278450363197,1.5828195829555758
Spring,Murska Sobota,Slovenia,11.073224043715847,0.9384941675503712,1.8066529961266804
Spring,Møre og Romsdal,Norway,5.509445848615571,32.12921942358268,2.9737609373580796
Spring,Navoiy Region,Uzbekistan,16.20952380952381,0.002506265664160401,0.5945010183299388
Spring,Nenets Autonomous Okrug,Russia,-6.493427859743247,49.36607687614399,0.7838345144608313
Spring,Nikšić Municipality,Montenegro,10.77814465408805,7.1894409937888195,4.02251552795031
Spring,Nitra Region,Slovakia,11.70901268115942,0.09696420480289987,1.4090579710144928
Spring,Nizhny Novgorod Oblast,Russia,5.386107589204855,4.324728260869565,1.241159420289855
Spring,Nordland,Norway,2.806891384897727,34.68068323994996,2.8337295085596876
Spring,Norrbotten County,Sweden,-0.3264734249890139,51.15096123542389,1.1067474516989635
Spring,North Denmark Region,Denmark,7.1447175437182695,0.20065970313358988,1.44048505768008
Spring,North Kazakhstan Region,Kazakhstan,3.158937198067633,14.179951690821255,0.9027173913043478
Spring,North Rhine-Westphalia,Germany,9.535013019094672,0.41934952968134803,1.9097681858390996
Spring,Northern Ireland,United Kingdom,8.416274137738588,0.02014066496163683,2.504044489383215
Spring,Nova Gorica,Slovenia,12.641494727189365,0.12356841470765521,3.058469202898551
Spring,Novo Mesto,Slovenia,11.368766999093381,1.8114754098360655,2.782019927536232
Spring,Novosibirsk Oblast,Russia,2.9898048354209146,10.616847826086957,0.9178260869565218
Spring,Odesa Oblast,Ukraine,10.573641304347827,0.30217391304347824,1.2271536871123363
Spring,Omsk Oblast,Russia,3.579148550724638,18.23611111111111,0.9304528985507247
Spring,Opole Voivodeship,Poland,8.936413043478261,0.7125603864734299,1.62019172705314
Spring,Orenburg Oblast,Russia,6.220122365737594,4.599033816425121,0.9874728260869565
Spring,Osijek-Baranja County,Croatia,12.248956442831217,1.0212958767557772,1.9088930936613056
Spring,Oslo,Norway,5.958857360918037,21.380176745797954,1.695353432987079
Spring,Perm Krai,Russia,2.397590579710145,38.070048309178745,1.70268115942029
Spring,Piran,Slovenia,12.976902173913043,0.004677754677754678,2.1470108695652175
Spring,Pljevlja Municipality,Montenegro,9.841693290734826,8.804347826086957,2.005900621118012
Spring,Podgorica Municipality,Montenegro,15.923961661341853,0.0,3.942701863354037
Spring,Podkarpackie Voivodeship,Poland,8.080687393482416,2.042028084187097,1.9532510755743162
Spring,Podlaskie Voivodeship,Poland,7.59106973632867,1.423287456990929,1.2709315939120254
Spring,Poltava Oblast,Ukraine,9.342941349837902,2.6958333333333333,1.4113107511045657
Spring,Pomeranian Voivodeship,Poland,7.322401368022475,0.7437926878264364,1.0523254038537881
Spring,Postojna,Slovenia,9.445697463768115,1.5976058931860038,3.6730978260869565
Spring,Prešov Region,Slovakia,7.076811594202899,1.2536630036630036,1.6519927536231884
Spring,Primorje-Gorski Kotar County,Croatia,13.799909338168632,0.00045330915684496827,3.5883046237534
Spring,Primorsky Krai,Russia,4.037325310559006,3.6228197674418605,1.8040105067589212
Spring,Pskov Oblast,Russia,5.9498640072529465,3.9326984126984126,1.3875963718820863
Spring,Pärnu County,Estonia,5.193307146094576,3.152434400121341,1.1290609903381643
Spring,Radovljica,Slovenia,3.561316029143898,205.9986970684039,4.046401151631478
Spring,Rapla County,Estonia,4.9356884057971016,4.415307971014493,1.2170289855072465
Spring,Region Zealand,Denmark,7.538971015428313,0.044481054365733116,1.071133540372671
Spring,Region of Southern Denmark,Denmark,7.649147039726108,0.11466666666666667,1.4384668627790274
Spring,Republic of Bashkortostan,Russia,4.260991847826087,15.51086956521739,1.359880442904694
Spring,Republic of Dagestan,Russia,8.42317494600432,0.1539568345323741,1.4917170626349894
Spring,Republic of Kalmykia,Russia,10.716804185952908,0.1947565543071161,1.0566022544283413
Spring,Republic of Karakalpakstan,Uzbekistan,14.08840579710145,0.03523035230352303,0.7333333333333334
Spring,Republic of Karelia,Russia,1.2301742831901052,20.92285478547855,1.1291482997481108
Spring,Republic of Tatarstan,Russia,5.308615136876006,18.141304347826086,1.1785426731078905
Spring,Rhineland-Palatinate,Germany,9.600535310678458,0.2649349660071223,1.769203494181736
Spring,Riga,Latvia,7.1720983158852984,1.3887959866220736,1.206340579710145
Spring,Rogaland,Norway,6.615983270460882,2.1175485391725077,3.0293250452510243
Spring,Rostov Oblast,Russia,10.252396650035639,0.5472826086956522,1.3977726300784035
Spring,Ryazan Oblast,Russia,6.216684782608695,9.881038647342995,1.2421739130434784
Spring,Saare County,Estonia,5.166056831451927,1.3849017272185824,0.9787616023448951
Spring,Saarland,Germany,9.898954252937886,0.10908732246186217,2.059654585727585
Spring,Saint Petersburg,Russia,5.501405258386219,3.57487922705314,1.3145710394916024
Spring,Sakha Republic,Russia,-8.058265470200737,28.594351843855254,0.5732134289456281
Spring,Sakhalin Oblast,Russia,-0.1776021491940522,27.080314009661837,1.5287374273755232
Spring,Saldus Municipality,Latvia,6.1276190476190475,1.3279002876318313,0.999365367180417
Spring,Salzburg,Austria,6.3015627950897075,254.79528985507247,3.181309674758246
Spring,Samara Oblast,Russia,6.39572463768116,18.97342995169082,1.1191123188405796
Spring,Samarqand Region,Uzbekistan,15.169565217391305,0.18478260869565216,1.690217391304348
Spring,Saratov Oblast,Russia,7.363376358695652,4.500869565217391,1.0939402173913044
Spring,Sardinia,Italy,13.425929837450639,0.0,1.6550460575864665
Spring,Saxony,Germany,8.478218773697325,3.1909004629181275,1.6663315355652792
Spring,Saxony-Anhalt,Germany,8.824516389471984,2.5930978464614487,1.4272019380515661
Spring,Schleswig-Holstein,Germany,8.224113852063173,0.42108104302109983,1.5848754691505864
Spring,Scotland,United Kingdom,7.508691814728117,0.09353791678961346,2.3921423357664233
Spring,Sermersooq Municipality,Greenland,-3.5129082628497073,11.5,3.0186290066645514
Spring,Sevnica,Slovenia,7.643758573388204,4.385135135135135,2.877496120020693
Spring,Silesian Voivodeship,Poland,8.40544708994709,2.4193248889183634,1.941968843397075
Spring,Skeiða- og Gnúpverjahreppur,Iceland,4.090128205128205,5.118286445012788,2.0937979539641947
Spring,Skåne County,Sweden,7.359001602031255,0.5758540573100421,1.2189411711630425
Spring,Slovenj Gradec,Slovenia,9.427330604820373,0.9074609600925391,2.661684782608696
Spring,Smolensk Oblast,Russia,6.40946986859991,9.281400966183575,1.677289211242067
Spring,Split-Dalmatia County,Croatia,15.533219800181653,0.0,1.9118474807081254
Spring,Stockholm County,Sweden,5.44806816064502,3.047077144226162,0.9697750172998701
Spring,Styria,Austria,8.814812460267007,0.552536231884058,2.198097623520291
Spring,Surxondaryo Region,Uzbekistan,19.282427536231882,0.1561822125813449,1.7907216494845362
Spring,Svalbard,Svalbard and Jan Mayen,-7.426127548758865,19.22717508055854,0.724197601099891
Spring,Sverdlovsk Oblast,Russia,3.27729372339462,19.88929146537842,1.2603894927536232
Spring,Södermanland County,Sweden,5.963593945601456,3.798623578695392,1.0666048237476808
Spring,Talsi Municipality,Latvia,5.473488865323436,1.4046406338426711,1.1077469042585322
Spring,Tambov Oblast,Russia,7.0713043478260875,6.954106280193237,1.026304347826087
Spring,Tartu County,Estonia,5.756567028985507,3.234267340376665,1.3260416666666668
Spring,Thuringia,Germany,8.23010296117448,1.6721461187214612,1.7650693507994606
Spring,Ticino,Switzerland,12.686497507929317,0.045641259698767686,4.2200724966017225
Spring,Tomsk Oblast,Russia,0.954915636699318,30.349436392914654,1.20975
Spring,Toshkent Shahri,Uzbekistan,15.803442028985508,0.11141304347826086,1.8608695652173914
Spring,Troms og Finnmark fylke,Norway,0.4409960236973885,46.40208634764125,1.7615155800037938
Spring,Trøndelag,Norway,3.7366634208327287,22.94652483496209,2.1506384310044777
Spring,Turkistan Region,Kazakhstan,14.975181159420291,0.034782608695652174,1.0422101449275363
Spring,Tyumen Oblast,Russia,3.288219277545834,15.504830917874395,1.0199092558983667
Spring,Udmurt Republic,Russia,3.9816666666666665,29.295893719806763,1.2380072463768117
Spring,Ulytau Region,Kazakhstan,6.967572463768116,3.7217391304347824,0.5365942028985508
Spring,Upper Austria,Austria,9.417846413477557,1.8514492753623188,2.647449431805899
Spring,Uppsala County,Sweden,4.944267569856054,8.59408866995074,1.0331947358382605
Spring,Valais,Switzerland,11.409379247847758,0.05980969642048029,1.4050747621205255
Spring,Valga County,Estonia,5.838451086956522,4.1290760869565215,1.31580615942029
Spring,Varaždin County,Croatia,11.506165004533093,0.37369614512471655,2.1291156462585032
Spring,Varmland County,Sweden,5.03233673376446,9.817596817596817,1.475347741031131
Spring,Vaud,Switzerland,9.626597190756684,0.1276473955352032,2.22908926144087
Spring,Veneto,Italy,14.123731819794255,0.020697167755991286,2.137809303860112
Spring,Vestfold og Telemark,Norway,5.155364359818341,35.39465799706763,1.8893676932222305
Spring,Vestland,Norway,4.893498066157499,37.09477080846926,3.6253112762726767
Spring,Vienna,Austria,11.632793133976,0.5899209486166008,1.7475242407835805
Spring,Viken,Norway,4.956225848724813,16.77684879123728,1.6243440181167446
Spring,Viljandi County,Estonia,5.544701086956522,4.369565217391305,1.317572463768116
Spring,Vinnytsia Oblast,Ukraine,8.451449275362318,2.083507306889353,1.2875
Spring,Vologda Oblast,Russia,3.4543889845094666,13.77415458937198,1.1879891304347825
Spring,Voronezh Oblast,Russia,8.236931715268973,4.496980676328502,1.2761594202898552
Spring,Västerbotten County,Sweden,1.0147823171718573,44.20475189234651,1.1129897514430438
Spring,Västernorrland County,Sweden,3.1841750352726366,16.66047325445759,1.0551796679554242
Spring,Västmanland County,Sweden,5.722229140722291,2.0201777564256544,1.2289162036257508
Spring,Västra Götaland County,Sweden,6.362653609465202,2.7612984822934235,1.5397810067030269
Spring,Võru County,Estonia,5.957291666666667,3.5070791819611955,1.3596920289855075
Spring,Wales,United Kingdom,9.151166992922752,0.0,1.7874700991001253
Spring,Warmian-Masurian Voivodeship,Poland,7.4923783328157585,1.3648097826086956,1.078711388302313
Spring,West Kazakhstan Region,Kazakhstan,8.06268115942029,3.6739130434782608,0.8810688405797101
Spring,West Pomeranian Voivodeship,Poland,8.209948818218413,0.4241953782767063,0.9432680714244704
Spring,Zabaykalsky Krai,Russia,-0.6057233951553327,2.9527542809985556,0.586749835341521
Spring,Zadar County,Croatia,14.445714285714285,0.0027210884353741495,2.0261678004535146
Spring,Zakarpattia Oblast,Ukraine,11.153985507246377,0.4115138592750533,1.6838768115942029
Spring,Zurich,Switzerland,9.801903035795197,0.35780240073868885,3.0176257362936116
Spring,Örebro County,Sweden,5.386553741693152,6.271233439457738,1.4852615110727483
Spring,Östergötland County,Sweden,6.163590211625122,3.3209780710265866,1.1800921187308087
Spring,Þingeyjarsveit,Iceland,3.569649446494465,5.3081841432225065,1.0745524296675193
Spring,Črnomelj,Slovenia,11.72872677843226,1.0373384394447105,3.2843750000000003
Spring,Łódź Voivodeship,Poland,8.587811151676071,0.6496212121212122,1.2610272153999336
Spring,Świętokrzyskie Voivodeship,Poland,8.229628860268662,1.413725967388659,1.4461399986152463
Spring,Šibenik-Knin County,Croatia,12.854377026401112,1.5420875420875422,2.6878942486085347
Spring,Žabljak Municipality,Montenegro,5.3979430379746836,219.15887850467288,4.0898753894081
Spring,Žilina Region,Slovakia,5.449482401656314,13.363354037267081,2.9099896480331267
Summer,Administrative unit Maribor,Slovenia,20.624637681159424,0.0,3.298233695652174
Summer,Agder,Norway,14.714403502994378,0.1669003573205482,3.398054404611782
Summer,Akmola Region,Kazakhstan,18.77246376811594,0.0,1.4099637681159423
Summer,Aktobe Region,Kazakhstan,22.422041062801934,0.0,0.9307971014492754
Summer,Almaty,Kazakhstan,23.02735507246377,0.0,1.7512681159420291
Summer,Altai Krai,Russia,18.59428451355327,0.0,1.91756125601782
Summer,Alūksne Municipality,Latvia,16.507468123861567,0.0,2.854619565217391
Summer,Amur Oblast,Russia,18.030659043789658,0.0,3.5829303432723627
Summer,Appenzell Innerrhoden,Switzerland,6.254121376811594,85.15632079746261,8.647327898550724
Summer,Apulia,Italy,25.85838025119099,0.0,0.3387442572741195
Summer,Arkhangelsk Oblast,Russia,13.618086548488009,0.002113526570048309,2.0646373464889263
Summer,Astana,Kazakhstan,19.294565217391305,0.0,1.4228260869565217
Summer,Astrakhan Oblast,Russia,25.08647736856902,0.0,0.5988470191226096
Summer,Atyrau Region,Kazakhstan,25.062137681159424,0.0,0.4793478260869566
Summer,Augšdaugavas novads,Latvia,16.817995169082128,0.0,2.3344202898550726
Summer,Baden-Württemberg,Germany,18.426182914046123,0.0007813760712071411,2.8638373263108314
Summer,Basel-Landschaft,Switzerland,19.740896739130434,0.0,2.839809782608696
Summer,Bavaria,Germany,17.85235880149579,1.5907434779170697,3.1345675023995128
Summer,Berlin,Germany,19.18142017588365,0.0,2.1499070366132726
Summer,Blekinge County,Sweden,16.741483842276907,0.0,2.014580861310812
Summer,Brandenburg,Germany,18.601777588585854,0.0355596146480865,2.0986704837066554
Summer,Bremen,Germany,17.77310657596372,0.026483726866624122,2.4876132246376814
Summer,Budapest,Hungary,22.53354037267081,0.0,1.838664596273292
Summer,Buryatia,Russia,15.47120646138314,0.010519172039362062,2.2625588908332213
Summer,Capital Region of Denmark,Denmark,17.177316844082657,0.0,2.055492327365729
Summer,Catalonia,Spain,21.410968862911023,1.5826018299196507,1.4632857122095135
Summer,Celje,Slovenia,20.369657184536834,0.0,3.80572463768116
Summer,Central Denmark Region,Denmark,16.222049898853673,4.0,2.222489834219581
Summer,Chechnya,Russia,24.060957025297167,0.0,1.8828963414634148
Summer,Chernivtsi Oblast,Ukraine,19.28894927536232,0.0,3.3166666666666664
Summer,Chisinau,Moldova,21.845923913043478,0.0,2.088586956521739
Summer,Chukotka Autonomous Okrug,Russia,11.023630160354827,0.0006793478260869565,1.1173747535857521
Summer,City of Liepāja,Latvia,17.209573502722325,0.0,2.233212505663797
Summer,City of Zagreb,Croatia,22.933041070604524,0.0,2.674557823129252
Summer,County Carlow,Ireland,15.41825613079019,0.0,2.1687585266030016
Summer,County Kerry,Ireland,14.948527808069793,0.0,3.5853260869565218
Summer,County Kilkenny,Ireland,15.741549614861803,0.0,2.537361623616236
Summer,County Mayo,Ireland,14.756052344601962,0.0,2.794015233949946
Summer,County Meath,Ireland,14.598804664723032,0.0,2.7472542685740655
Summer,County Monaghan,Ireland,14.765152498377677,0.0,2.7026118604153284
Summer,County Wicklow,Ireland,14.868096774193548,0.0,2.6045937551087137
Summer,Dalabyggð,Iceland,10.655473781048759,0.0,1.2656649616368287
Summer,Dalarna County,Sweden,14.446220027392503,0.0011808118081180813,2.7939576200610716
Summer,Daugavpils,Latvia,17.51029197080292,0.0,2.6948550724637683
Summer,Dobele Municipality,Latvia,17.331457103949163,0.0,2.389447463768116
Summer,Donetsk Oblast,Ukraine,20.002717391304348,0.0,2.3138795986622074
Summer,Dubrovnik-Neretva County,Croatia,25.090878296636827,0.08207132388861749,1.112557464311638
Summer,East Kazakhstan Region,Kazakhstan,22.554891304347827,0.0,1.144927536231884
Summer,England,United Kingdom,16.058219336324616,0.0012360939431396785,2.233789147348051
Summer,Fergana Region,Uzbekistan,26.50235507246377,0.0,0.278804347826087
Summer,Friuli-Venezia Giulia,Italy,16.955570652173915,0.0,4.889719202898551
Summer,Gavleborg County,Sweden,14.970039687091372,0.0,2.395016136468419
Summer,Geneva,Switzerland,20.175996376811593,0.0,2.58473731884058
Summer,Gomel Region,Belarus,18.314673913043478,0.0,2.201449275362319
Summer,Gotland County,Sweden,16.64369994994995,0.0,1.7327864978902954
Summer,Greater Poland Voivodeship,Poland,18.790762454049943,0.00616000616000616,1.8150674662668664
Summer,Halland County,Sweden,16.344715276318553,0.0,3.266161801501251
Summer,Hamburg,Germany,17.65718552144308,0.0,2.6026551866364196
Summer,Harju County,Estonia,16.50761214318079,0.0,2.304831027443865
Summer,Heilongjiang,China,20.761811023622048,0.0,3.3913948256467945
Summer,Hessen,Germany,18.053978246145263,0.0,2.3173296922282085
Summer,Hiiu County,Estonia,16.81531808035714,0.0,2.104189311594203
Summer,Ida-Viru County,Estonia,16.640398550724637,0.001358695652173913,2.6389945652173914
Summer,Idrija,Slovenia,16.35891544117647,0.0,5.13493429995469
Summer,Innlandet,Norway,12.926579434161399,0.8593358395989975,2.4970018144001416
Summer,Irkutsk Oblast,Russia,16.09229916521503,0.0,2.4844082002491787
Summer,Jamtland County,Sweden,12.510564969848062,0.013207547169811321,2.6157903211954654
Summer,Jetisu Region,Kazakhstan,23.52707509881423,0.0,0.8095849802371542
Summer,Jewish Autonomous Oblast,Russia,19.901605504587156,0.0,3.9593419170243203
Summer,Jonkoping County,Sweden,15.30096403909963,0.0,2.763870702775832
Summer,Järva County,Estonia,16.662295081967216,0.0,2.5611865942028986
Summer,Jõgeva County,Estonia,16.57872487872488,0.0,2.573686594202899
Summer,Kaliningrad Oblast,Russia,17.852383571690503,0.0,2.5531169783645034
Summer,Kalmar County,Sweden,16.717298527328154,0.0,2.0482101090896108
Summer,Kamchatka Krai,Russia,12.536026734500474,0.0,1.9838828385300116
Summer,Karaganda Region,Kazakhstan,20.890126811594204,0.0,0.9519021739130435
Summer,Karlovac County,Croatia,20.487001811594205,0.0,3.151222826086957
Summer,Khabarovsk Krai,Russia,15.990921241688108,0.0010108668182966893,3.1750058467809295
Summer,Khanty-Mansi Autonomous Okrug,Russia,15.564521331183112,0.0055900621118012426,2.3107315642867614
Summer,Kharkiv Oblast,Ukraine,20.133695652173916,0.0,2.169202898550725
Summer,Kherson Oblast,Ukraine,23.048996655518398,0.0,1.338670568561873
Summer,Kirov Oblast,Russia,17.01678223388306,0.0,2.371150060924173
Summer,Kolašin Municipality,Montenegro,18.65945537065053,0.0,2.226197604790419
Summer,Komi Republic,Russia,13.844807605760577,0.007619628162145687,2.2441394825646794
Summer,Kostanay Region,Kazakhstan,20.736363636363638,0.0,1.1601778656126485
Summer,Kostroma Oblast,Russia,16.768437324339516,0.0,2.2787964004499437
Summer,Kočevje,Slovenia,18.664538043478263,0.0,3.7325634057971016
Summer,Košice Region,Slovakia,20.551473922902495,0.0,2.646216583597644
Summer,Kranj,Slovenia,19.662454545454548,0.03687095166915795,4.154211956521739
Summer,Krasnodar Krai,Russia,23.09056238615665,0.0,2.741271465938815
Summer,Krasnoyarsk Krai,Russia,13.72167148677461,0.010625305324865657,1.9548829252646212
Summer,Kronoberg County,Sweden,15.818868958644744,0.0,2.6895137668424134
Summer,Kujalleq Municipality,Greenland,6.677741848558341,3.0,5.728433523475209
Summer,Kurgan Oblast,Russia,18.096950105411103,0.0,1.869361642294713
Summer,Kursk Oblast,Russia,19.48221107154419,0.0,2.132443365695793
Summer,Kuyavian-Pomeranian Voivodeship,Poland,18.348093469794403,0.0,2.08973824834707
Summer,Kyzylorda Region,Kazakhstan,25.89927536231884,0.0,0.4577898550724638
Summer,Lazio,Italy,23.55143363392254,0.0,1.2256693592993078
Summer,Lesser Poland Voivodeship,Poland,16.477854916711447,0.09437721369539552,3.831739383746111
Summer,Lika-Senj County,Croatia,16.54988626023658,0.08615594453284837,2.563557779799818
Summer,Ljubljana,Slovenia,20.43370328425821,0.09789029535864979,4.4036693091732735
Summer,Lower Saxony,Germany,17.64470486460387,0.02695595003287311,2.487904773073766
Summer,Lower Silesian Voivodeship,Poland,17.208034471329135,0.0007362608466999737,2.4983250469561376
Summer,Lublin Voivodeship,Poland,18.54457088255733,0.0,2.0239122883195835
Summer,Lubusz Voivodeship,Poland,18.95390513320338,0.0,1.7375860724957777
Summer,Luxembourg,Luxembourg,18.24341389728097,0.0,2.405843714609287
Summer,Lviv Oblast,Ukraine,17.95108695652174,0.3470715835140998,3.4733466933867736
Summer,Lääne County,Estonia,16.56141304347826,0.0,2.4682971014492754
Summer,Lääne-Viru County,Estonia,16.36046195652174,0.000881057268722467,2.3220108695652173
Summer,Magadan Oblast,Russia,13.047087496953448,0.0,2.033390494855463
Summer,Masovian Voivodeship,Poland,18.868907789020742,0.0,1.916899183110902
Summer,Mecklenburg-Vorpommern,Germany,17.626254977845083,0.11847695136643206,2.1624024348338327
Summer,Minsk Region,Belarus,17.91863354037267,0.0,2.919254658385093
Summer,Moscow,Russia,18.654739229024944,0.0,2.5864460562103355
Summer,Murska Sobota,Slovenia,20.64929288321168,0.0018808777429467085,3.000091095422455
Summer,Møre og Romsdal,Norway,13.37512943125553,3.32344335021867,3.2519349962207107
Summer,Navoiy Region,Uzbekistan,29.340073529411764,0.0,0.05566218809980806
Summer,Nenets Autonomous Okrug,Russia,8.612048431917428,0.06092307692307692,1.4272547076313182
Summer,Nikšić Municipality,Montenegro,21.82778581765557,0.9090909090909091,2.0655270655270654
Summer,Nitra Region,Slovakia,21.653692795650205,0.0,1.9713638423198914
Summer,Nizhny Novgorod Oblast,Russia,18.06912122915496,0.0,2.367647610121837
Summer,Nordland,Norway,12.140362814419845,1.8839745734359317,2.504483501995439
Summer,Norrbotten County,Sweden,12.759224843690628,0.2766936422442959,2.271984193730487
Summer,North Denmark Region,Denmark,15.915823440363317,3.5,2.2587131837307153
Summer,North Kazakhstan Region,Kazakhstan,16.304257246376814,0.0,1.636195652173913
Summer,North Rhine-Westphalia,Germany,17.707233026270895,0.008002637024557292,2.6793354648839154
Summer,Northern Ireland,United Kingdom,14.465984712230215,0.0,3.064156799632142
Summer,Nova Gorica,Slovenia,22.598045454545456,0.04849201655824956,3.3232336956521737
Summer,Novo Mesto,Slovenia,21.042727684639782,0.0491562729273661,3.3125
Summer,Novosibirsk Oblast,Russia,17.50787610619469,0.0,2.0954330708661417
Summer,Odesa Oblast,Ukraine,22.13179347826087,0.0,1.78828297715549
Summer,Omsk Oblast,Russia,18.031196100487442,0.0,1.9590176227971503
Summer,Opole Voivodeship,Poland,18.552144964818037,0.0,2.5404221516114394
Summer,Orenburg Oblast,Russia,21.415984816533108,0.0,1.022300337457818
Summer,Osijek-Baranja County,Croatia,22.119582955575705,1.254981884057971,2.205718336483932
Summer,Oslo,Norway,16.318539078817192,0.06003348481224587,3.2694163974151857
Summer,Perm Krai,Russia,15.75888638920135,0.0024154589371980675,2.7529246344206975
Summer,Piran,Slovenia,23.027490942028987,0.0,2.362364130434783
Summer,Pljevlja Municipality,Montenegro,19.86343930635838,0.0,2.887624466571835
Summer,Podgorica Municipality,Montenegro,27.594736842105267,0.2453900709219858,1.6624466571834993
Summer,Podkarpackie Voivodeship,Poland,17.97225373095319,0.0,2.907446662832416
Summer,Podlaskie Voivodeship,Poland,17.95624614694838,0.0,2.335281591482208
Summer,Poltava Oblast,Ukraine,20.867107583774253,0.0,2.0348516015280635
Summer,Pomeranian Voivodeship,Poland,17.29962704817804,0.0,2.012838540074586
Summer,Postojna,Slovenia,19.22441123188406,0.0,3.287720888083371
Summer,Prešov Region,Slovakia,16.77331218849117,0.0,2.999501585863163
Summer,Primorje-Gorski Kotar County,Croatia,24.175588768115944,0.0,2.624592391304348
Summer,Primorsky Krai,Russia,18.162111385973123,0.0,3.9095039957730666
Summer,Pskov Oblast,Russia,17.386219802653965,0.0,2.5728417470221214
Summer,Pärnu County,Estonia,17.34459541062802,0.0,2.277732487922705
Summer,Radovljica,Slovenia,13.081498401096392,35.13747346072187,5.722961529155577
Summer,Rapla County,Estonia,16.336701404621657,0.0,2.5557065217391304
Summer,Region Zealand,Denmark,17.03020974507906,0.0,1.9134988249118685
Summer,Region of Southern Denmark,Denmark,16.55134866303903,0.0,2.4352975495915987
Summer,Republic of Bashkortostan,Russia,17.89349170649424,0.0,1.7713793588301463
Summer,Republic of Dagestan,Russia,20.492523571824737,0.0,1.7617996227671142
Summer,Republic of Kalmykia,Russia,24.92634186622626,0.0,0.8919900908340215
Summer,Republic of Karakalpakstan,Uzbekistan,26.455434782608695,0.0,0.25869565217391305
Summer,Republic of Karelia,Russia,14.642603117895423,0.0,2.222692398955944
Summer,Republic of Tatarstan,Russia,19.127291494632537,0.0,1.8710982658959538
Summer,Rhineland-Palatinate,Germany,18.10185942186712,0.0,2.231972187786342
Summer,Riga,Latvia,18.199591836734694,0.0,2.548505434782609
Summer,Rogaland,Norway,14.630237358101134,6.116956202593589e-05,3.9573231027566584
Summer,Rostov Oblast,Russia,23.476541394835984,0.0,1.449264841021871
Summer,Ryazan Oblast,Russia,18.496437945256844,0.0,2.170472440944882
Summer,Saare County,Estonia,16.98814265260966,0.0,2.0609213759213763
Summer,Saarland,Germany,18.442973873399964,0.0,2.3096526214216793
Summer,Saint Petersburg,Russia,18.018321995464852,0.0,2.694765589440146
